Country,Year,Gold,Total,IsHost,Prep,Alpha_c
Puerto Rico,1972,0.0,0.0,0,0,0.0
Puerto Rico,1976,0.0,1.0,0,0,0.0
Puerto Rico,1980,0.0,0.0,0,0,0.0
Puerto Rico,1984,0.0,2.0,0,0,0.0
Puerto Rico,1988,0.0,0.0,0,0,0.0
Puerto Rico,1992,0.0,1.0,0,0,0.0
Puerto Rico,1996,0.0,1.0,0,0,0.0
Puerto Rico,2000,0.0,0.0,0,0,0.0
Puerto Rico,2004,0.0,0.0,0,0,0.0
Puerto Rico,2008,0.0,0.0,0,0,0.0
Puerto Rico,2012,0.0,2.0,0,0,0.0
Puerto Rico,2016,1.0,1.0,0,0,0.0
Puerto Rico,2020,1.0,1.0,0,0,0.0
Puerto Rico,2024,0.0,2.0,0,0,0.0
Qatar,1952,0.0,0.0,0,0,0.0
Qatar,1956,0.0,0.0,0,0,0.0
Qatar,1960,0.0,0.0,0,0,0.0
Qatar,1964,0.0,0.0,0,0,0.0
Qatar,1968,0.0,0.0,0,0,0.0
Qatar,1972,0.0,0.0,0,0,0.0
Qatar,1976,0.0,0.0,0,0,0.0
Qatar,1980,0.0,0.0,0,0,0.0
Qatar,1984,0.0,0.0,0,0,0.0
Qatar,1988,0.0,0.0,0,0,0.0
Qatar,1992,0.0,1.0,0,0,0.0
Qatar,1996,0.0,0.0,0,0,0.0
Qatar,2000,0.0,1.0,0,0,0.0
Qatar,2004,0.0,0.0,0,0,0.0
Qatar,2008,0.0,0.0,0,0,0.0
Qatar,2012,0.0,2.0,0,0,0.0
Qatar,2016,0.0,1.0,0,0,0.0
Qatar,2020,2.0,3.0,0,0,0.0
Qatar,2024,0.0,1.0,0,0,0.0
Romania,1952,1.0,4.0,0,0,0.0
Romania,1956,5.0,13.0,0,0,0.0
Romania,1960,3.0,10.0,0,0,0.0
Romania,1964,2.0,12.0,0,0,0.0
Romania,1968,4.0,15.0,0,0,0.0
Romania,1972,3.0,16.0,0,0,0.0
Romania,1976,4.0,27.0,0,0,0.0
Romania,1980,6.0,25.0,0,0,0.0
Romania,1984,20.0,53.0,0,0,0.0
Romania,1988,7.0,24.0,0,0,0.0
Romania,1992,4.0,18.0,0,0,0.0
Romania,1996,4.0,20.0,0,0,0.0
Romania,2000,11.0,26.0,0,0,0.0
Romania,2004,8.0,19.0,0,0,0.0
Romania,2008,4.0,9.0,0,0,0.0
Romania,2012,2.0,7.0,0,0,0.0
Romania,2016,1.0,4.0,0,0,0.0
Romania,2020,1.0,4.0,0,0,0.0
Romania,2024,3.0,9.0,0,0,0.0
Russia,1952,22.0,71.0,0,0,0.0
Russia,1956,37.0,98.0,0,0,0.0
Russia,1960,43.0,103.0,0,0,0.0
Russia,1964,30.0,96.0,0,0,0.0
Russia,1968,29.0,91.0,0,0,0.0
Russia,1972,50.0,99.0,0,1,0.0
Russia,1976,49.0,125.0,0,1,0.0
Russia,1980,80.0,195.0,1,1,0.0
Russia,1984,0.0,0.0,0,0,0.882353
Russia,1988,55.0,132.0,0,0,0.882353
Russia,1992,45.0,112.0,0,0,0.822785
Russia,1996,26.0,63.0,0,0,0.818182
Russia,2000,32.0,89.0,0,0,0.888412
Russia,2004,28.0,90.0,0,0,0.927711
Russia,2008,24.0,60.0,0,0,0.977186
Russia,2012,18.0,65.0,0,0,1.036364
Russia,2016,19.0,56.0,0,0,1.112676
Russia,2020,20.0,71.0,0,0,1.180579
Russia,2024,0.0,0.0,0,0,1.240527
Serbia,1952,1.0,3.0,0,0,0.0
Serbia,1956,0.0,3.0,0,0,0.0
Serbia,1960,1.0,2.0,0,0,0.0
Serbia,1964,2.0,5.0,0,0,0.0
Serbia,1968,3.0,8.0,0,0,0.0
Serbia,1972,2.0,5.0,0,0,0.0
Serbia,1976,2.0,8.0,0,0,0.0
Serbia,1980,2.0,9.0,0,0,0.0
Serbia,1984,7.0,18.0,0,0,0.0
Serbia,1988,3.0,12.0,0,0,0.0
Serbia,1992,0.0,0.0,0,0,0.0
Serbia,1996,1.0,4.0,0,0,0.0
Serbia,2000,1.0,3.0,0,0,0.0
Serbia,2004,0.0,2.0,0,0,0.0
Serbia,2008,0.0,3.0,0,0,0.0
Serbia,2012,1.0,4.0,0,0,0.0
Serbia,2016,2.0,8.0,0,0,0.0
Serbia,2020,3.0,9.0,0,0,0.0
Serbia,2024,3.0,5.0,0,0,0.0
Singapore,1952,0.0,0.0,0,0,0.0
Singapore,1956,0.0,0.0,0,0,0.0
Singapore,1960,0.0,1.0,0,0,0.0
Singapore,1964,0.0,0.0,0,0,0.0
Singapore,1968,0.0,0.0,0,0,0.0
Singapore,1972,0.0,0.0,0,0,0.0
Singapore,1976,0.0,0.0,0,0,0.0
Singapore,1980,0.0,0.0,0,0,0.0
Singapore,1984,0.0,0.0,0,0,0.0
Singapore,1988,0.0,0.0,0,0,0.0
Singapore,1992,0.0,0.0,0,0,0.0
Singapore,1996,0.0,0.0,0,0,0.0
Singapore,2000,0.0,0.0,0,0,0.0
Singapore,2004,0.0,0.0,0,0,0.0
Singapore,2008,0.0,1.0,0,0,0.0
Singapore,2012,0.0,2.0,0,0,0.0
Singapore,2016,1.0,1.0,0,0,0.0
Singapore,2020,0.0,0.0,0,0,0.0
Singapore,2024,0.0,1.0,0,0,0.0
Slovakia,1952,0.0,0.0,0,0,0.0
Slovakia,1956,0.0,0.0,0,0,0.0
Slovakia,1960,0.0,0.0,0,0,0.0
Slovakia,1964,0.0,0.0,0,0,0.0
Slovakia,1968,0.0,0.0,0,0,0.0
Slovakia,1972,0.0,0.0,0,0,0.0
Slovakia,1976,0.0,0.0,0,0,0.0
Slovakia,1980,0.0,0.0,0,0,0.0
Slovakia,1984,0.0,0.0,0,0,0.0
Slovakia,1988,0.0,0.0,0,0,0.0
Slovakia,1992,0.0,0.0,0,0,0.0
Slovakia,1996,1.0,3.0,0,0,0.0
Slovakia,2000,1.0,5.0,0,0,0.0
Slovakia,2004,2.0,6.0,0,0,0.0
Slovakia,2008,3.0,6.0,0,0,0.0
Slovakia,2012,0.0,4.0,0,0,0.0
Slovakia,2016,2.0,4.0,0,0,0.0
Slovakia,2020,1.0,4.0,0,0,0.0
Slovakia,2024,0.0,1.0,0,0,0.0
Slovenia,1952,0.0,0.0,0,0,0.0
Slovenia,1956,0.0,0.0,0,0,0.0
Slovenia,1960,0.0,0.0,0,0,0.0
Slovenia,1964,0.0,0.0,0,0,0.0
Slovenia,1968,0.0,0.0,0,0,0.0
Slovenia,1972,0.0,0.0,0,0,0.0
Slovenia,1976,0.0,0.0,0,0,0.0
Slovenia,1980,0.0,0.0,0,0,0.0
Slovenia,1984,0.0,0.0,0,0,0.0
Slovenia,1988,0.0,0.0,0,0,0.0
Slovenia,1992,0.0,2.0,0,0,0.0
Slovenia,1996,0.0,2.0,0,0,0.0
Slovenia,2000,2.0,2.0,0,0,0.0
Slovenia,2004,0.0,4.0,0,0,0.0
Slovenia,2008,1.0,5.0,0,0,0.0
Slovenia,2012,1.0,4.0,0,0,0.0
Slovenia,2016,1.0,4.0,0,0,0.0
Slovenia,2020,3.0,5.0,0,0,0.0
Slovenia,2024,2.0,3.0,0,0,0.0
South Africa,1952,2.0,10.0,0,0,0.0
South Africa,1956,0.0,4.0,0,0,0.0
South Africa,1960,0.0,3.0,0,0,0.0
South Africa,1964,0.0,0.0,0,0,0.0
South Africa,1968,0.0,0.0,0,0,0.0
South Africa,1972,0.0,0.0,0,0,0.0
South Africa,1976,0.0,0.0,0,0,0.0
South Africa,1980,0.0,0.0,0,0,0.0
South Africa,1984,0.0,0.0,0,0,0.0
South Africa,1988,0.0,0.0,0,0,0.0
South Africa,1992,0.0,2.0,0,0,0.0
South Africa,1996,3.0,5.0,0,0,0.0
South Africa,2000,0.0,5.0,0,0,0.0
South Africa,2004,1.0,6.0,0,0,0.0
South Africa,2008,0.0,1.0,0,0,0.0
South Africa,2012,4.0,6.0,0,0,0.0
South Africa,2016,2.0,10.0,0,0,0.0
South Africa,2020,1.0,3.0,0,0,0.0
South Africa,2024,1.0,6.0,0,0,0.0
South Korea,1952,0.0,2.0,0,0,0.0
South Korea,1956,0.0,2.0,0,0,0.0
South Korea,1960,0.0,0.0,0,0,0.0
South Korea,1964,0.0,3.0,0,0,0.0
South Korea,1968,0.0,2.0,0,0,0.0
South Korea,1972,0.0,1.0,0,0,0.0
South Korea,1976,1.0,6.0,0,0,0.0
South Korea,1980,0.0,0.0,0,1,0.0
South Korea,1984,6.0,19.0,0,1,0.0
South Korea,1988,12.0,33.0,1,1,0.0
South Korea,1992,12.0,29.0,0,0,4.684211
South Korea,1996,7.0,27.0,0,0,2.870968
South Korea,2000,8.0,28.0,0,0,2.473684
South Korea,2004,9.0,30.0,0,0,2.130435
South Korea,2008,13.0,32.0,0,0,1.836364
South Korea,2012,13.0,31.0,0,0,1.470588
South Korea,2016,9.0,21.0,0,0,1.222222
South Korea,2020,6.0,20.0,0,0,1.133333
South Korea,2024,13.0,32.0,0,0,1.125
Spain,1952,0.0,1.0,0,0,0.0
Spain,1956,0.0,0.0,0,0,0.0
Spain,1960,0.0,1.0,0,0,0.0
Spain,1964,0.0,0.0,0,0,0.0
Spain,1968,0.0,0.0,0,0,0.0
Spain,1972,0.0,1.0,0,0,0.0
Spain,1976,0.0,2.0,0,0,0.0
Spain,1980,1.0,6.0,0,0,0.0
Spain,1984,1.0,5.0,0,1,0.0
Spain,1988,1.0,4.0,0,1,0.0
Spain,1992,13.0,22.0,1,1,0.0
Spain,1996,5.0,17.0,0,0,8.388889
Spain,2000,3.0,11.0,0,0,6.913043
Spain,2004,3.0,20.0,0,0,6.5
Spain,2008,5.0,19.0,0,0,6.172414
Spain,2012,4.0,20.0,0,0,5.5
Spain,2016,7.0,17.0,0,0,5.157895
Spain,2020,3.0,17.0,0,0,4.488889
Spain,2024,5.0,18.0,0,0,4.416667
Sweden,1952,12.0,35.0,0,0,1.225806
Sweden,1956,8.0,19.0,0,0,1.190476
Sweden,1960,1.0,6.0,0,0,1.238938
Sweden,1964,2.0,8.0,0,0,1.421053
Sweden,1968,2.0,4.0,0,0,1.577586
Sweden,1972,4.0,16.0,0,0,1.728814
Sweden,1976,4.0,5.0,0,0,1.827869
Sweden,1980,3.0,12.0,0,0,1.920635
Sweden,1984,2.0,19.0,0,0,2.031008
Sweden,1988,0.0,11.0,0,0,2.160305
Sweden,1992,1.0,12.0,0,0,2.335878
Sweden,1996,2.0,8.0,0,0,2.484848
Sweden,2000,4.0,12.0,0,0,2.604478
Sweden,2004,4.0,7.0,0,0,2.666667
Sweden,2008,0.0,5.0,0,0,2.725352
Sweden,2012,1.0,8.0,0,0,2.887324
Sweden,2016,2.0,11.0,0,0,3.020979
Sweden,2020,3.0,9.0,0,0,3.124138
Sweden,2024,4.0,11.0,0,0,3.195946
Switzerland,1952,2.0,14.0,0,0,0.0
Switzerland,1956,0.0,1.0,0,0,0.0
Switzerland,1960,0.0,6.0,0,0,0.0
Switzerland,1964,1.0,4.0,0,0,0.0
Switzerland,1968,0.0,5.0,0,0,0.0
Switzerland,1972,0.0,3.0,0,0,0.0
Switzerland,1976,1.0,4.0,0,0,0.0
Switzerland,1980,2.0,2.0,0,0,0.0
Switzerland,1984,0.0,8.0,0,0,0.0
Switzerland,1988,0.0,4.0,0,0,0.0
Switzerland,1992,1.0,1.0,0,0,0.0
Switzerland,1996,4.0,7.0,0,0,0.0
Switzerland,2000,1.0,9.0,0,0,0.0
Switzerland,2004,1.0,5.0,0,0,0.0
Switzerland,2008,2.0,7.0,0,0,0.0
Switzerland,2012,2.0,4.0,0,0,0.0
Switzerland,2016,3.0,7.0,0,0,0.0
Switzerland,2020,3.0,13.0,0,0,0.0
Switzerland,2024,1.0,8.0,0,0,0.0
Thailand,1952,0.0,0.0,0,0,0.0
Thailand,1956,0.0,0.0,0,0,0.0
Thailand,1960,0.0,0.0,0,0,0.0
Thailand,1964,0.0,0.0,0,0,0.0
Thailand,1968,0.0,0.0,0,0,0.0
Thailand,1972,0.0,0.0,0,0,0.0
Thailand,1976,0.0,1.0,0,0,0.0
Thailand,1980,0.0,0.0,0,0,0.0
Thailand,1984,0.0,1.0,0,0,0.0
Thailand,1988,0.0,1.0,0,0,0.0
Thailand,1992,0.0,1.0,0,0,0.0
Thailand,1996,1.0,2.0,0,0,0.0
Thailand,2000,1.0,3.0,0,0,0.0
Thailand,2004,3.0,8.0,0,0,0.0
Thailand,2008,2.0,6.0,0,0,0.0
Thailand,2012,0.0,4.0,0,0,0.0
Thailand,2016,2.0,6.0,0,0,0.0
Thailand,2020,1.0,2.0,0,0,0.0
Thailand,2024,1.0,6.0,0,0,0.0
Trinidad and Tobago,1952,0.0,2.0,0,0,0.0
Trinidad and Tobago,1956,0.0,0.0,0,0,0.0
Trinidad and Tobago,1960,0.0,0.0,0,0,0.0
Trinidad and Tobago,1964,0.0,3.0,0,0,0.0
Trinidad and Tobago,1968,0.0,0.0,0,0,0.0
Trinidad and Tobago,1972,0.0,0.0,0,0,0.0
Trinidad and Tobago,1976,1.0,1.0,0,0,0.0
Trinidad and Tobago,1980,0.0,0.0,0,0,0.0
Trinidad and Tobago,1984,0.0,0.0,0,0,0.0
Trinidad and Tobago,1988,0.0,0.0,0,0,0.0
Trinidad and Tobago,1992,0.0,0.0,0,0,0.0
Trinidad and Tobago,1996,0.0,2.0,0,0,0.0
Trinidad and Tobago,2000,0.0,2.0,0,0,0.0
Trinidad and Tobago,2004,0.0,1.0,0,0,0.0
Trinidad and Tobago,2008,1.0,2.0,0,0,0.0
Trinidad and Tobago,2012,1.0,4.0,0,0,0.0
Trinidad and Tobago,2016,0.0,1.0,0,0,0.0
Trinidad and Tobago,2020,0.0,0.0,0,0,0.0
Trinidad and Tobago,2024,0.0,0.0,0,0,0.0
Tunisia,1952,0.0,0.0,0,0,0.0
Tunisia,1956,0.0,0.0,0,0,0.0
Tunisia,1960,0.0,0.0,0,0,0.0
Tunisia,1964,0.0,2.0,0,0,0.0
Tunisia,1968,1.0,2.0,0,0,0.0
Tunisia,1972,0.0,1.0,0,0,0.0
Tunisia,1976,0.0,0.0,0,0,0.0
Tunisia,1980,0.0,0.0,0,0,0.0
Tunisia,1984,0.0,0.0,0,0,0.0
Tunisia,1988,0.0,0.0,0,0,0.0
Tunisia,1992,0.0,0.0,0,0,0.0
Tunisia,1996,0.0,1.0,0,0,0.0
Tunisia,2000,0.0,0.0,0,0,0.0
Tunisia,2004,0.0,0.0,0,0,0.0
Tunisia,2008,1.0,1.0,0,0,0.0
Tunisia,2012,2.0,3.0,0,0,0.0
Tunisia,2016,0.0,3.0,0,0,0.0
Tunisia,2020,1.0,2.0,0,0,0.0
Tunisia,2024,1.0,3.0,0,0,0.0
Turkey,1952,2.0,3.0,0,0,0.0
Turkey,1956,3.0,7.0,0,0,0.0
Turkey,1960,7.0,9.0,0,0,0.0
Turkey,1964,2.0,6.0,0,0,0.0
Turkey,1968,2.0,2.0,0,0,0.0
Turkey,1972,0.0,1.0,0,0,0.0
Turkey,1976,0.0,0.0,0,0,0.0
Turkey,1980,0.0,0.0,0,0,0.0
Turkey,1984,0.0,3.0,0,0,0.0
Turkey,1988,1.0,2.0,0,0,0.0
Turkey,1992,2.0,6.0,0,0,0.0
Turkey,1996,4.0,6.0,0,0,0.0
Turkey,2000,3.0,5.0,0,0,0.0
Turkey,2004,3.0,10.0,0,0,0.0
Turkey,2008,1.0,5.0,0,0,0.0
Turkey,2012,1.0,3.0,0,0,0.0
Turkey,2016,1.0,8.0,0,0,0.0
Turkey,2020,2.0,13.0,0,0,0.0
Turkey,2024,0.0,8.0,0,0,0.0
Uganda,1952,0.0,0.0,0,0,0.0
Uganda,1956,0.0,0.0,0,0,0.0
Uganda,1960,0.0,0.0,0,0,0.0
Uganda,1964,0.0,0.0,0,0,0.0
Uganda,1968,0.0,2.0,0,0,0.0
Uganda,1972,1.0,2.0,0,0,0.0
Uganda,1976,0.0,0.0,0,0,0.0
Uganda,1980,0.0,1.0,0,0,0.0
Uganda,1984,0.0,0.0,0,0,0.0
Uganda,1988,0.0,0.0,0,0,0.0
Uganda,1992,0.0,0.0,0,0,0.0
Uganda,1996,0.0,1.0,0,0,0.0
Uganda,2000,0.0,0.0,0,0,0.0
Uganda,2004,0.0,0.0,0,0,0.0
Uganda,2008,0.0,0.0,0,0,0.0
Uganda,2012,1.0,1.0,0,0,0.0
Uganda,2016,0.0,0.0,0,0,0.0
Uganda,2020,2.0,4.0,0,0,0.0
Uganda,2024,1.0,2.0,0,0,0.0
Ukraine,1952,0.0,0.0,0,0,0.0
Ukraine,1956,0.0,0.0,0,0,0.0
Ukraine,1960,0.0,0.0,0,0,0.0
Ukraine,1964,0.0,0.0,0,0,0.0
Ukraine,1968,0.0,0.0,0,0,0.0
Ukraine,1972,0.0,0.0,0,0,0.0
Ukraine,1976,0.0,0.0,0,0,0.0
Ukraine,1980,0.0,0.0,0,0,0.0
Ukraine,1984,0.0,0.0,0,0,0.0
Ukraine,1988,0.0,0.0,0,0,0.0
Ukraine,1992,0.0,0.0,0,0,0.0
Ukraine,1996,9.0,23.0,0,0,0.0
Ukraine,2000,3.0,23.0,0,0,0.0
Ukraine,2004,8.0,22.0,0,0,0.0
Ukraine,2008,7.0,22.0,0,0,0.0
Ukraine,2012,5.0,19.0,0,0,0.0
Ukraine,2016,2.0,11.0,0,0,0.0
Ukraine,2020,1.0,19.0,0,0,0.0
Ukraine,2024,3.0,12.0,0,0,0.0
United States,1952,40.0,76.0,0,0,0.788618
United States,1956,32.0,74.0,0,0,0.760391
United States,1960,34.0,71.0,0,0,0.768707
United States,1964,36.0,90.0,0,0,0.768421
United States,1968,45.0,107.0,0,0,0.761252
United States,1972,33.0,94.0,0,0,0.726619
United States,1976,34.0,94.0,0,1,0.731749
United States,1980,0.0,0.0,0,1,0.733547
United States,1984,83.0,174.0,1,1,0.733547
United States,1988,36.0,94.0,0,1,0.821058
United States,1992,37.0,108.0,0,1,0.823899
United States,1996,44.0,101.0,1,1,0.824134
United States,2000,37.0,93.0,0,0,0.650668
United States,2004,36.0,101.0,0,0,0.651453
United States,2008,36.0,112.0,0,0,0.654018
United States,2012,48.0,104.0,0,0,0.656384
United States,2016,46.0,121.0,0,0,0.638265
United States,2020,39.0,113.0,0,1,0.625
United States,2024,40.0,126.0,0,1,0.623474
Uzbekistan,1952,0.0,0.0,0,0,0.0
Uzbekistan,1956,0.0,0.0,0,0,0.0
Uzbekistan,1960,0.0,0.0,0,0,0.0
Uzbekistan,1964,0.0,0.0,0,0,0.0
Uzbekistan,1968,0.0,0.0,0,0,0.0
Uzbekistan,1972,0.0,0.0,0,0,0.0
Uzbekistan,1976,0.0,0.0,0,0,0.0
Uzbekistan,1980,0.0,0.0,0,0,0.0
Uzbekistan,1984,0.0,0.0,0,0,0.0
Uzbekistan,1988,0.0,0.0,0,0,0.0
Uzbekistan,1992,0.0,0.0,0,0,0.0
Uzbekistan,1996,0.0,2.0,0,0,0.0
Uzbekistan,2000,1.0,4.0,0,0,0.0
Uzbekistan,2004,2.0,5.0,0,0,0.0
Uzbekistan,2008,0.0,4.0,0,0,0.0
Uzbekistan,2012,0.0,3.0,0,0,0.0
Uzbekistan,2016,4.0,13.0,0,0,0.0
Uzbekistan,2020,3.0,5.0,0,0,0.0
Uzbekistan,2024,8.0,13.0,0,0,0.0
Venezuela,1952,0.0,1.0,0,0,0.0
Venezuela,1956,0.0,0.0,0,0,0.0
Venezuela,1960,0.0,1.0,0,0,0.0
Venezuela,1964,0.0,0.0,0,0,0.0
Venezuela,1968,1.0,1.0,0,0,0.0
Venezuela,1972,0.0,0.0,0,0,0.0
Venezuela,1976,0.0,1.0,0,0,0.0
Venezuela,1980,0.0,1.0,0,0,0.0
Venezuela,1984,0.0,3.0,0,0,0.0
Venezuela,1988,0.0,0.0,0,0,0.0
Venezuela,1992,0.0,0.0,0,0,0.0
Venezuela,1996,0.0,0.0,0,0,0.0
Venezuela,2000,0.0,0.0,0,0,0.0
Venezuela,2004,0.0,2.0,0,0,0.0
Venezuela,2008,0.0,1.0,0,0,0.0
Venezuela,2012,1.0,1.0,0,0,0.0
Venezuela,2016,0.0,3.0,0,0,0.0
Venezuela,2020,1.0,4.0,0,0,0.0
Venezuela,2024,0.0,0.0,0,0,0.0
